"X.1","Label","X","Y","Perim.","name","radius_man"
45,"Batch26:framenr_184_framevid_June16_02.jpeg",1016.5,716.5,895.354,"framenr_184_framevid_June16_02",143
46,"Batch26:framenr_185_framevid_June09_01.jpeg",860,531,1319.469,"framenr_185_framevid_June09_01",210
47,"Batch26:framenr_185_framevid_June12_02.jpeg",1075,526,1262.92,"framenr_185_framevid_June12_02",201
48,"Batch26:framenr_185_framevid_June16_02.jpeg",1020,715,892.212,"framenr_185_framevid_June16_02",142
49,"Batch26:framenr_186_framevid_June09_01.jpeg",853.5,529.5,1291.195,"framenr_186_framevid_June09_01",206
50,"Batch26:framenr_186_framevid_June12_02.jpeg",1079,505,1300.619,"framenr_186_framevid_June12_02",207
1,"Batch27:framenr_186_framevid_June16_02.jpeg",1023,709,892.212,"framenr_186_framevid_June16_02",142
2,"Batch27:framenr_187_framevid_June09_01.jpeg",864.5,536.5,1234.646,"framenr_187_framevid_June09_01",197
3,"Batch27:framenr_187_framevid_June12_02.jpeg",1104,485,1281.77,"framenr_187_framevid_June12_02",204
4,"Batch27:framenr_187_framevid_June16_02.jpeg",1028,700,917.345,"framenr_187_framevid_June16_02",146
5,"Batch27:framenr_188_framevid_June09_01.jpeg",863.5,530.5,1228.363,"framenr_188_framevid_June09_01",196
6,"Batch27:framenr_188_framevid_June12_02.jpeg",1101.5,467.5,1316.327,"framenr_188_framevid_June12_02",209
7,"Batch27:framenr_188_framevid_June16_02.jpeg",1032,679,917.345,"framenr_188_framevid_June16_02",146
8,"Batch27:framenr_189_framevid_June09_01.jpeg",862.5,534.5,1234.646,"framenr_189_framevid_June09_01",197
9,"Batch27:framenr_189_framevid_June12_02.jpeg",1096.5,459.5,1310.044,"framenr_189_framevid_June12_02",208
10,"Batch27:framenr_189_framevid_June16_02.jpeg",1022,625,911.062,"framenr_189_framevid_June16_02",145
11,"Batch27:framenr_190_framevid_June09_01.jpeg",853,530,1294.336,"framenr_190_framevid_June09_01",206
12,"Batch27:framenr_190_framevid_June12_02.jpeg",1099.5,450.5,1284.911,"framenr_190_framevid_June12_02",204
13,"Batch27:framenr_190_framevid_June16_02.jpeg",1018.5,585.5,964.469,"framenr_190_framevid_June16_02",154
14,"Batch27:framenr_191_framevid_June09_01.jpeg",856.5,536.5,1328.894,"framenr_191_framevid_June09_01",212
15,"Batch27:framenr_191_framevid_June12_02.jpeg",1106,445,1319.469,"framenr_191_framevid_June12_02",210
16,"Batch27:framenr_191_framevid_June16_02.jpeg",1032.5,585.5,1033.584,"framenr_191_framevid_June16_02",165
17,"Batch27:framenr_192_framevid_June09_01.jpeg",867,558,1325.752,"framenr_192_framevid_June09_01",211
18,"Batch27:framenr_192_framevid_June12_02.jpeg",1113.5,441.5,1303.761,"framenr_192_framevid_June12_02",208
19,"Batch27:framenr_192_framevid_June16_02.jpeg",1041.5,597.5,1008.451,"framenr_192_framevid_June16_02",160
20,"Batch27:framenr_193_framevid_June09_01.jpeg",864.5,597.5,1303.761,"framenr_193_framevid_June09_01",208
21,"Batch27:framenr_193_framevid_June12_02.jpeg",1113,441,1306.903,"framenr_193_framevid_June12_02",208
22,"Batch27:framenr_193_framevid_June16_02.jpeg",1057,624,1005.31,"framenr_193_framevid_June16_02",160
23,"Batch27:framenr_194_framevid_June09_01.jpeg",862.5,638.5,1190.664,"framenr_194_framevid_June09_01",190
24,"Batch27:framenr_194_framevid_June12_02.jpeg",1118,438,1244.071,"framenr_194_framevid_June12_02",198
25,"Batch27:framenr_194_framevid_June16_02.jpeg",1055.5,621.5,970.752,"framenr_194_framevid_June16_02",154
26,"Batch27:framenr_195_framevid_June09_01.jpeg",857,669,1193.805,"framenr_195_framevid_June09_01",190
27,"Batch27:framenr_195_framevid_June12_02.jpeg",79.5,65.5,53.407,"framenr_195_framevid_June12_02",8
28,"Batch27:framenr_195_framevid_June16_02.jpeg",1052.5,621.5,1008.451,"framenr_195_framevid_June16_02",160
29,"Batch27:framenr_196_framevid_June09_01.jpeg",863.5,702.5,1184.38,"framenr_196_framevid_June09_01",188
30,"Batch27:framenr_196_framevid_June12_02.jpeg",87,58,37.699,"framenr_196_framevid_June12_02",6
31,"Batch27:framenr_196_framevid_June16_02.jpeg",1038,626,948.761,"framenr_196_framevid_June16_02",151
32,"Batch27:framenr_197_framevid_June09_01.jpeg",68.5,34.5,53.407,"framenr_197_framevid_June09_01",8
33,"Batch27:framenr_197_framevid_June12_02.jpeg",68.5,34.5,53.407,"framenr_197_framevid_June12_02",8
34,"Batch27:framenr_197_framevid_June16_02.jpeg",1054,627,986.46,"framenr_197_framevid_June16_02",157
35,"Batch27:framenr_198_framevid_June09_01.jpeg",915.5,788.5,1096.416,"framenr_198_framevid_June09_01",175
36,"Batch27:framenr_198_framevid_June12_02.jpeg",63,55,56.549,"framenr_198_framevid_June12_02",9
37,"Batch27:framenr_198_framevid_June16_02.jpeg",1049.5,641.5,933.053,"framenr_198_framevid_June16_02",148
38,"Batch27:framenr_199_framevid_June09_01.jpeg",937,822,1030.442,"framenr_199_framevid_June09_01",164
39,"Batch27:framenr_199_framevid_June12_02.jpeg",90.5,52.5,21.991,"framenr_199_framevid_June12_02",3
40,"Batch27:framenr_199_framevid_June16_02.jpeg",1057,638,948.761,"framenr_199_framevid_June16_02",151
41,"Batch27:framenr_200_framevid_June09_01.jpeg",979.5,860.5,926.77,"framenr_200_framevid_June09_01",148
42,"Batch27:framenr_200_framevid_June12_02.jpeg",87.5,51.5,21.991,"framenr_200_framevid_June12_02",3
43,"Batch27:framenr_200_framevid_June16_02.jpeg",1058,644,948.761,"framenr_200_framevid_June16_02",151
44,"Batch27:framenr_201_framevid_June09_01.jpeg",982.5,879.5,1058.717,"framenr_201_framevid_June09_01",169
45,"Batch27:framenr_201_framevid_June12_02.jpeg",136.5,79.5,21.991,"framenr_201_framevid_June12_02",3
46,"Batch27:framenr_201_framevid_June16_02.jpeg",1058.5,640.5,933.053,"framenr_201_framevid_June16_02",148
47,"Batch27:framenr_202_framevid_June09_01.jpeg",90.5,41.5,40.841,"framenr_202_framevid_June09_01",7
48,"Batch27:framenr_202_framevid_June12_02.jpeg",90.5,41.5,40.841,"framenr_202_framevid_June12_02",7
49,"Batch27:framenr_202_framevid_June16_02.jpeg",1053,646,898.495,"framenr_202_framevid_June16_02",143
50,"Batch27:framenr_203_framevid_June09_01.jpeg",79.5,58.5,28.274,"framenr_203_framevid_June09_01",4
1,"Batch28:framenr_203_framevid_June12_02.jpeg",69,46,50.265,"framenr_203_framevid_June12_02",8
2,"Batch28:framenr_203_framevid_June16_02.jpeg",1046.5,646.5,863.938,"framenr_203_framevid_June16_02",138
3,"Batch28:framenr_204_framevid_June09_01.jpeg",85.5,45.5,28.274,"framenr_204_framevid_June09_01",4
4,"Batch28:framenr_204_framevid_June12_02.jpeg",85.5,45.5,28.274,"framenr_204_framevid_June12_02",4
5,"Batch28:framenr_204_framevid_June16_02.jpeg",1054.5,641.5,907.92,"framenr_204_framevid_June16_02",144
6,"Batch28:framenr_205_framevid_June09_01.jpeg",112.5,69.5,34.558,"framenr_205_framevid_June09_01",6
7,"Batch28:framenr_205_framevid_June12_02.jpeg",112.5,69.5,34.558,"framenr_205_framevid_June12_02",6
8,"Batch28:framenr_205_framevid_June16_02.jpeg",1054.5,636.5,907.92,"framenr_205_framevid_June16_02",144
9,"Batch28:framenr_206_framevid_June09_01.jpeg",79.5,56.5,47.124,"framenr_206_framevid_June09_01",8
10,"Batch28:framenr_206_framevid_June12_02.jpeg",79.5,56.5,47.124,"framenr_206_framevid_June12_02",8
11,"Batch28:framenr_206_framevid_June16_02.jpeg",1057.5,634.5,939.336,"framenr_206_framevid_June16_02",149
12,"Batch28:framenr_207_framevid_June09_01.jpeg",121,76,25.133,"framenr_207_framevid_June09_01",4
13,"Batch28:framenr_207_framevid_June12_02.jpeg",121,76,25.133,"framenr_207_framevid_June12_02",4
14,"Batch28:framenr_207_framevid_June16_02.jpeg",1058.5,628.5,926.77,"framenr_207_framevid_June16_02",148
15,"Batch28:framenr_208_framevid_June09_01.jpeg",83.5,66.5,40.841,"framenr_208_framevid_June09_01",7
16,"Batch28:framenr_208_framevid_June12_02.jpeg",87,55,43.982,"framenr_208_framevid_June12_02",7
17,"Batch28:framenr_208_framevid_June16_02.jpeg",1062.5,625.5,920.487,"framenr_208_framevid_June16_02",147
18,"Batch28:framenr_209_framevid_June09_01.jpeg",145,62,37.699,"framenr_209_framevid_June09_01",6
19,"Batch28:framenr_209_framevid_June12_02.jpeg",145,62,37.699,"framenr_209_framevid_June12_02",6
20,"Batch28:framenr_209_framevid_June16_02.jpeg",1059,593,917.345,"framenr_209_framevid_June16_02",146
21,"Batch28:framenr_210_framevid_June09_01.jpeg",128,69,43.982,"framenr_210_framevid_June09_01",7
22,"Batch28:framenr_210_framevid_June12_02.jpeg",128,69,43.982,"framenr_210_framevid_June12_02",7
23,"Batch28:framenr_210_framevid_June16_02.jpeg",1066.5,571.5,939.336,"framenr_210_framevid_June16_02",149
24,"Batch28:framenr_211_framevid_June09_01.jpeg",86,49,94.248,"framenr_211_framevid_June09_01",15
25,"Batch28:framenr_211_framevid_June12_02.jpeg",86,49,94.248,"framenr_211_framevid_June12_02",15
26,"Batch28:framenr_211_framevid_June16_02.jpeg",1070.5,551.5,977.035,"framenr_211_framevid_June16_02",155
27,"Batch28:framenr_212_framevid_June09_01.jpeg",113.666,499.5,1247.212,"framenr_212_framevid_June09_01",198
28,"Batch28:framenr_212_framevid_June12_02.jpeg",81,58,37.699,"framenr_212_framevid_June12_02",6
29,"Batch28:framenr_212_framevid_June16_02.jpeg",1073.5,542.5,1014.734,"framenr_212_framevid_June16_02",161
30,"Batch28:framenr_213_framevid_June09_01.jpeg",120.254,467.5,1215.796,"framenr_213_framevid_June09_01",193
31,"Batch28:framenr_213_framevid_June12_02.jpeg",82,45,56.549,"framenr_213_framevid_June12_02",9
32,"Batch28:framenr_213_framevid_June16_02.jpeg",1057.5,553.5,995.885,"framenr_213_framevid_June16_02",159
33,"Batch28:framenr_214_framevid_June09_01.jpeg",128.928,444,1181.239,"framenr_214_framevid_June09_01",188
34,"Batch28:framenr_214_framevid_June12_02.jpeg",66,61,119.381,"framenr_214_framevid_June12_02",19
35,"Batch28:framenr_214_framevid_June16_02.jpeg",1049.5,549.5,1027.301,"framenr_214_framevid_June16_02",164
36,"Batch28:framenr_215_framevid_June09_01.jpeg",112.922,424.5,1228.363,"framenr_215_framevid_June09_01",196
37,"Batch28:framenr_215_framevid_June12_02.jpeg",1160.5,470.5,1561.372,"framenr_215_framevid_June12_02",249
38,"Batch28:framenr_215_framevid_June16_02.jpeg",1059.5,558.5,1077.566,"framenr_215_framevid_June16_02",171
39,"Batch28:framenr_216_framevid_June09_01.jpeg",112.671,390,1086.991,"framenr_216_framevid_June09_01",173
40,"Batch28:framenr_216_framevid_June12_02.jpeg",1161,465,1545.664,"framenr_216_framevid_June12_02",246
41,"Batch28:framenr_216_framevid_June16_02.jpeg",1045,574,1017.876,"framenr_216_framevid_June16_02",162
42,"Batch28:framenr_217_framevid_June09_01.jpeg",107.003,317.5,1146.681,"framenr_217_framevid_June09_01",182
43,"Batch28:framenr_217_framevid_June12_02.jpeg",1179,465,1608.495,"framenr_217_framevid_June12_02",256
44,"Batch28:framenr_217_framevid_June16_02.jpeg",1048.5,570.5,1046.15,"framenr_217_framevid_June16_02",166
45,"Batch28:framenr_218_framevid_June09_01.jpeg",120.773,292.5,1215.796,"framenr_218_framevid_June09_01",193
46,"Batch28:framenr_218_framevid_June12_02.jpeg",1189,470,1633.628,"framenr_218_framevid_June12_02",260
47,"Batch28:framenr_218_framevid_June16_02.jpeg",1049,549,1086.991,"framenr_218_framevid_June16_02",173
48,"Batch28:framenr_219_framevid_June09_01.jpeg",134.528,265,1200.088,"framenr_219_framevid_June09_01",191
49,"Batch28:framenr_219_framevid_June12_02.jpeg",1187.5,470.5,1586.504,"framenr_219_framevid_June12_02",252
50,"Batch28:framenr_219_framevid_June16_02.jpeg",1035.5,547.5,1077.566,"framenr_219_framevid_June16_02",171
1,"Batch29:framenr_220_framevid_June09_01.jpeg",148.482,216.5,1196.947,"framenr_220_framevid_June09_01",191
2,"Batch29:framenr_220_framevid_June12_02.jpeg",1181.5,460.5,1536.239,"framenr_220_framevid_June12_02",245
3,"Batch29:framenr_220_framevid_June16_02.jpeg",1028.5,544.5,1039.867,"framenr_220_framevid_June16_02",165
4,"Batch29:framenr_221_framevid_June09_01.jpeg",163.375,194.415,1322.611,"framenr_221_framevid_June09_01",211
5,"Batch29:framenr_221_framevid_June12_02.jpeg",1187.5,465.5,1523.672,"framenr_221_framevid_June12_02",242
6,"Batch29:framenr_221_framevid_June16_02.jpeg",1021,537,1068.142,"framenr_221_framevid_June16_02",170
7,"Batch29:framenr_222_framevid_June09_01.jpeg",184.1,220,1269.203,"framenr_222_framevid_June09_01",202
8,"Batch29:framenr_222_framevid_June12_02.jpeg",1203.5,462.5,1617.92,"framenr_222_framevid_June12_02",257
9,"Batch29:framenr_222_framevid_June16_02.jpeg",1009,535,1086.991,"framenr_222_framevid_June16_02",173
10,"Batch29:framenr_223_framevid_June09_01.jpeg",225,185.056,1350.885,"framenr_223_framevid_June09_01",215
11,"Batch29:framenr_223_framevid_June12_02.jpeg",1198,465,1570.796,"framenr_223_framevid_June12_02",250
12,"Batch29:framenr_223_framevid_June16_02.jpeg",1005,534,1124.69,"framenr_223_framevid_June16_02",179
13,"Batch29:framenr_224_framevid_June09_01.jpeg",248.5,153.323,1354.026,"framenr_224_framevid_June09_01",215
14,"Batch29:framenr_224_framevid_June12_02.jpeg",1200.5,459.5,1592.787,"framenr_224_framevid_June12_02",253
15,"Batch29:framenr_224_framevid_June16_02.jpeg",993,532,1093.274,"framenr_224_framevid_June16_02",174
16,"Batch29:framenr_225_framevid_June09_01.jpeg",312,131.324,1269.203,"framenr_225_framevid_June09_01",202
17,"Batch29:framenr_225_framevid_June12_02.jpeg",1210.5,461.5,1605.354,"framenr_225_framevid_June12_02",256
18,"Batch29:framenr_225_framevid_June16_02.jpeg",992.5,525.5,1115.265,"framenr_225_framevid_June16_02",177
19,"Batch29:framenr_226_framevid_June09_01.jpeg",66.5,52.5,47.124,"framenr_226_framevid_June09_01",8
20,"Batch29:framenr_226_framevid_June12_02.jpeg",1220.5,463.5,1655.619,"framenr_226_framevid_June12_02",263
21,"Batch29:framenr_226_framevid_June16_02.jpeg",990,531,1093.274,"framenr_226_framevid_June16_02",174
22,"Batch29:framenr_227_framevid_June09_01.jpeg",45,48,37.699,"framenr_227_framevid_June09_01",6
23,"Batch29:framenr_227_framevid_June12_02.jpeg",1210.5,463.5,1592.787,"framenr_227_framevid_June12_02",253
24,"Batch29:framenr_227_framevid_June16_02.jpeg",993,522,1105.841,"framenr_227_framevid_June16_02",176
25,"Batch29:framenr_228_framevid_June09_01.jpeg",382.5,95.399,1630.487,"framenr_228_framevid_June09_01",260
26,"Batch29:framenr_228_framevid_June12_02.jpeg",1216.5,463.5,1611.637,"framenr_228_framevid_June12_02",256
27,"Batch29:framenr_228_framevid_June16_02.jpeg",1002,524,1124.69,"framenr_228_framevid_June16_02",179
28,"Batch29:framenr_229_framevid_June09_01.jpeg",91.5,60.5,53.407,"framenr_229_framevid_June09_01",8
29,"Batch29:framenr_229_framevid_June12_02.jpeg",67,40,18.85,"framenr_229_framevid_June12_02",3
30,"Batch29:framenr_229_framevid_June16_02.jpeg",1001,523,1099.557,"framenr_229_framevid_June16_02",175
31,"Batch29:framenr_230_framevid_June09_01.jpeg",90,28,18.85,"framenr_230_framevid_June09_01",3
32,"Batch29:framenr_230_framevid_June12_02.jpeg",90,28,18.85,"framenr_230_framevid_June12_02",3
33,"Batch29:framenr_230_framevid_June16_02.jpeg",1020,504,1187.522,"framenr_230_framevid_June16_02",189
34,"Batch29:framenr_231_framevid_June09_01.jpeg",73,61,50.265,"framenr_231_framevid_June09_01",8
35,"Batch29:framenr_231_framevid_June12_02.jpeg",73,61,50.265,"framenr_231_framevid_June12_02",8
36,"Batch29:framenr_231_framevid_June16_02.jpeg",1012.5,504.5,1190.664,"framenr_231_framevid_June16_02",190
37,"Batch29:framenr_232_framevid_June09_01.jpeg",110.5,70.5,78.54,"framenr_232_framevid_June09_01",13
38,"Batch29:framenr_232_framevid_June12_02.jpeg",110.5,70.5,78.54,"framenr_232_framevid_June12_02",13
39,"Batch29:framenr_232_framevid_June16_02.jpeg",1003.5,514.5,1127.832,"framenr_232_framevid_June16_02",180
40,"Batch29:framenr_233_framevid_June09_01.jpeg",85,65,50.265,"framenr_233_framevid_June09_01",8
41,"Batch29:framenr_233_framevid_June12_02.jpeg",85,65,50.265,"framenr_233_framevid_June12_02",8
42,"Batch29:framenr_233_framevid_June16_02.jpeg",1000.5,515.5,1146.681,"framenr_233_framevid_June16_02",182
43,"Batch29:framenr_234_framevid_June09_01.jpeg",120.5,49.5,47.124,"framenr_234_framevid_June09_01",8
44,"Batch29:framenr_234_framevid_June12_02.jpeg",120.5,49.5,47.124,"framenr_234_framevid_June12_02",8
45,"Batch29:framenr_234_framevid_June16_02.jpeg",1004.5,508.5,1203.23,"framenr_234_framevid_June16_02",192
46,"Batch29:framenr_235_framevid_June09_01.jpeg",93,55,56.549,"framenr_235_framevid_June09_01",9
47,"Batch29:framenr_235_framevid_June12_02.jpeg",71,50,62.832,"framenr_235_framevid_June12_02",10
48,"Batch29:framenr_235_framevid_June16_02.jpeg",984.5,516.5,1146.681,"framenr_235_framevid_June16_02",182
49,"Batch29:framenr_236_framevid_June09_01.jpeg",533,90.405,1533.097,"framenr_236_framevid_June09_01",244
50,"Batch29:framenr_236_framevid_June12_02.jpeg",1168.5,522.5,1467.124,"framenr_236_framevid_June12_02",234
1,"Batch30:framenr_236_framevid_June16_02.jpeg",968,535,1086.991,"framenr_236_framevid_June16_02",173
2,"Batch30:framenr_237_framevid_June09_01.jpeg",101.5,52.5,40.841,"framenr_237_framevid_June09_01",7
3,"Batch30:framenr_237_framevid_June12_02.jpeg",92.5,49.5,40.841,"framenr_237_framevid_June12_02",7
4,"Batch30:framenr_237_framevid_June16_02.jpeg",969.5,542.5,1096.416,"framenr_237_framevid_June16_02",175
5,"Batch30:framenr_238_framevid_June09_01.jpeg",102.5,66.5,40.841,"framenr_238_framevid_June09_01",7
6,"Batch30:framenr_238_framevid_June12_02.jpeg",1190.5,507.5,1504.823,"framenr_238_framevid_June12_02",240
7,"Batch30:framenr_238_framevid_June16_02.jpeg",969,557,1080.708,"framenr_238_framevid_June16_02",172
8,"Batch30:framenr_239_framevid_June09_01.jpeg",75.5,56.5,65.973,"framenr_239_framevid_June09_01",10
9,"Batch30:framenr_239_framevid_June12_02.jpeg",83.5,61.5,53.407,"framenr_239_framevid_June12_02",8
10,"Batch30:framenr_239_framevid_June16_02.jpeg",965.5,574.5,1046.15,"framenr_239_framevid_June16_02",166
11,"Batch30:framenr_240_framevid_June09_01.jpeg",84.5,69.5,72.257,"framenr_240_framevid_June09_01",12
12,"Batch30:framenr_240_framevid_June12_02.jpeg",75,38,31.416,"framenr_240_framevid_June12_02",5
13,"Batch30:framenr_240_framevid_June16_02.jpeg",961,569,1080.708,"framenr_240_framevid_June16_02",172
14,"Batch30:framenr_241_framevid_June09_01.jpeg",537,300,1332.035,"framenr_241_framevid_June09_01",212
15,"Batch30:framenr_241_framevid_June12_02.jpeg",81.5,63.5,53.407,"framenr_241_framevid_June12_02",8
16,"Batch30:framenr_241_framevid_June16_02.jpeg",943.5,566.5,1039.867,"framenr_241_framevid_June16_02",165
17,"Batch30:framenr_242_framevid_June09_01.jpeg",523,333,1149.823,"framenr_242_framevid_June09_01",183
18,"Batch30:framenr_242_framevid_June12_02.jpeg",83,59,62.832,"framenr_242_framevid_June12_02",10
19,"Batch30:framenr_242_framevid_June16_02.jpeg",939,557,1030.442,"framenr_242_framevid_June16_02",164
20,"Batch30:framenr_243_framevid_June09_01.jpeg",566,334,1306.903,"framenr_243_framevid_June09_01",208
21,"Batch30:framenr_243_framevid_June12_02.jpeg",104,73,50.265,"framenr_243_framevid_June12_02",8
22,"Batch30:framenr_243_framevid_June16_02.jpeg",950,556,1055.575,"framenr_243_framevid_June16_02",168
23,"Batch30:framenr_244_framevid_June09_01.jpeg",558.5,337.5,1410.575,"framenr_244_framevid_June09_01",224
24,"Batch30:framenr_244_framevid_June12_02.jpeg",94.5,56.5,53.407,"framenr_244_framevid_June12_02",8
25,"Batch30:framenr_244_framevid_June16_02.jpeg",946.5,558.5,1014.734,"framenr_244_framevid_June16_02",161
26,"Batch30:framenr_245_framevid_June09_01.jpeg",510,375,1401.15,"framenr_245_framevid_June09_01",223
27,"Batch30:framenr_245_framevid_June12_02.jpeg",55,89,94.248,"framenr_245_framevid_June12_02",15
28,"Batch30:framenr_245_framevid_June16_02.jpeg",942.5,562.5,970.752,"framenr_245_framevid_June16_02",154
29,"Batch30:framenr_246_framevid_June09_01.jpeg",551.5,443.5,1266.062,"framenr_246_framevid_June09_01",202
30,"Batch30:framenr_246_framevid_June12_02.jpeg",104,51,50.265,"framenr_246_framevid_June12_02",8
31,"Batch30:framenr_246_framevid_June16_02.jpeg",961,554,1049.292,"framenr_246_framevid_June16_02",167
32,"Batch30:framenr_247_framevid_June09_01.jpeg",588.5,463.5,1284.911,"framenr_247_framevid_June09_01",204
33,"Batch30:framenr_247_framevid_June12_02.jpeg",75.5,54.5,47.124,"framenr_247_framevid_June12_02",8
34,"Batch30:framenr_247_framevid_June16_02.jpeg",960,553,1036.726,"framenr_247_framevid_June16_02",165
35,"Batch30:framenr_248_framevid_June09_01.jpeg",110.5,68.5,28.274,"framenr_248_framevid_June09_01",4
36,"Batch30:framenr_248_framevid_June12_02.jpeg",107,84,87.965,"framenr_248_framevid_June12_02",14
37,"Batch30:framenr_248_framevid_June16_02.jpeg",961.5,544.5,1039.867,"framenr_248_framevid_June16_02",165
38,"Batch30:framenr_249_framevid_June09_01.jpeg",558.5,523.5,1247.212,"framenr_249_framevid_June09_01",198
39,"Batch30:framenr_249_framevid_June12_02.jpeg",87.5,72.5,65.973,"framenr_249_framevid_June12_02",10
40,"Batch30:framenr_249_framevid_June16_02.jpeg",968,548,1043.009,"framenr_249_framevid_June16_02",166
41,"Batch30:framenr_250_framevid_June09_01.jpeg",76,61,31.416,"framenr_250_framevid_June09_01",5
42,"Batch30:framenr_250_framevid_June12_02.jpeg",76,61,31.416,"framenr_250_framevid_June12_02",5
43,"Batch30:framenr_250_framevid_June16_02.jpeg",970,547,1030.442,"framenr_250_framevid_June16_02",164
44,"Batch30:framenr_251_framevid_June09_01.jpeg",667,626,1181.239,"framenr_251_framevid_June09_01",188
45,"Batch30:framenr_251_framevid_June12_02.jpeg",92,63,50.265,"framenr_251_framevid_June12_02",8
46,"Batch30:framenr_251_framevid_June16_02.jpeg",971.5,544.5,1052.434,"framenr_251_framevid_June16_02",168
47,"Batch30:framenr_252_framevid_June09_01.jpeg",656,645,1168.672,"framenr_252_framevid_June09_01",186
48,"Batch30:framenr_252_framevid_June12_02.jpeg",65.5,57.5,59.69,"framenr_252_framevid_June12_02",9
49,"Batch30:framenr_252_framevid_June16_02.jpeg",979,543,1061.858,"framenr_252_framevid_June16_02",169
50,"Batch30:framenr_253_framevid_June09_01.jpeg",669,678,1093.274,"framenr_253_framevid_June09_01",174
1,"Batch31:framenr_253_framevid_June12_02.jpeg",46,44,43.982,"framenr_253_framevid_June12_02",7
2,"Batch31:framenr_253_framevid_June16_02.jpeg",980,542,1049.292,"framenr_253_framevid_June16_02",167
3,"Batch31:framenr_254_framevid_June09_01.jpeg",692.5,668.5,1240.929,"framenr_254_framevid_June09_01",197
4,"Batch31:framenr_254_framevid_June12_02.jpeg",105.5,70.5,103.673,"framenr_254_framevid_June12_02",17
5,"Batch31:framenr_254_framevid_June16_02.jpeg",986.5,541.5,1058.717,"framenr_254_framevid_June16_02",169
6,"Batch31:framenr_255_framevid_June09_01.jpeg",694.5,668.5,1303.761,"framenr_255_framevid_June09_01",208
7,"Batch31:framenr_255_framevid_June12_02.jpeg",81,63,37.699,"framenr_255_framevid_June12_02",6
8,"Batch31:framenr_255_framevid_June16_02.jpeg",993.5,534.5,1077.566,"framenr_255_framevid_June16_02",171
9,"Batch31:framenr_256_framevid_June09_01.jpeg",690.5,689.5,1222.08,"framenr_256_framevid_June09_01",195
10,"Batch31:framenr_256_framevid_June12_02.jpeg",98,77,50.265,"framenr_256_framevid_June12_02",8
11,"Batch31:framenr_256_framevid_June16_02.jpeg",988.5,529.5,1039.867,"framenr_256_framevid_June16_02",165
12,"Batch31:framenr_257_framevid_June09_01.jpeg",702,696,1262.92,"framenr_257_framevid_June09_01",201
13,"Batch31:framenr_257_framevid_June12_02.jpeg",74,97,47.596,"framenr_257_framevid_June12_02",8
14,"Batch31:framenr_257_framevid_June16_02.jpeg",1006.5,529.5,1096.416,"framenr_257_framevid_June16_02",175
15,"Batch31:framenr_258_framevid_June09_01.jpeg",714,697,1288.053,"framenr_258_framevid_June09_01",205
16,"Batch31:framenr_258_framevid_June12_02.jpeg",78.5,63.5,34.558,"framenr_258_framevid_June12_02",6
17,"Batch31:framenr_258_framevid_June16_02.jpeg",1005,515,1074.425,"framenr_258_framevid_June16_02",171
18,"Batch31:framenr_259_framevid_June09_01.jpeg",703,711,1200.088,"framenr_259_framevid_June09_01",191
19,"Batch31:framenr_259_framevid_June12_02.jpeg",65.5,48.5,59.69,"framenr_259_framevid_June12_02",9
20,"Batch31:framenr_259_framevid_June16_02.jpeg",1009,502,1124.69,"framenr_259_framevid_June16_02",179
21,"Batch31:framenr_260_framevid_June09_01.jpeg",681,714,1124.69,"framenr_260_framevid_June09_01",179
22,"Batch31:framenr_260_framevid_June12_02.jpeg",75.5,80.5,65.973,"framenr_260_framevid_June12_02",10
23,"Batch31:framenr_260_framevid_June16_02.jpeg",1013.5,508.5,1140.398,"framenr_260_framevid_June16_02",181
24,"Batch31:framenr_261_framevid_June09_01.jpeg",660,681,1231.504,"framenr_261_framevid_June09_01",196
25,"Batch31:framenr_261_framevid_June12_02.jpeg",110.5,77.5,84.823,"framenr_261_framevid_June12_02",13
26,"Batch31:framenr_261_framevid_June16_02.jpeg",1017.5,495.5,1165.531,"framenr_261_framevid_June16_02",186
27,"Batch31:framenr_262_framevid_June09_01.jpeg",669.5,663.5,1284.911,"framenr_262_framevid_June09_01",204
28,"Batch31:framenr_262_framevid_June12_02.jpeg",98,65,56.549,"framenr_262_framevid_June12_02",9
29,"Batch31:framenr_262_framevid_June16_02.jpeg",1013,500,1143.54,"framenr_262_framevid_June16_02",182
30,"Batch31:framenr_263_framevid_June09_01.jpeg",681,642,1300.619,"framenr_263_framevid_June09_01",207
31,"Batch31:framenr_263_framevid_June12_02.jpeg",1106,501,1514.248,"framenr_263_framevid_June12_02",241
32,"Batch31:framenr_263_framevid_June16_02.jpeg",1020,504,1187.522,"framenr_263_framevid_June16_02",189
33,"Batch31:framenr_264_framevid_June09_01.jpeg",668.5,617.5,1272.345,"framenr_264_framevid_June09_01",202
34,"Batch31:framenr_264_framevid_June12_02.jpeg",1097,507,1627.345,"framenr_264_framevid_June12_02",259
35,"Batch31:framenr_264_framevid_June16_02.jpeg",1021.5,508.5,1178.097,"framenr_264_framevid_June16_02",187
36,"Batch31:framenr_265_framevid_June09_01.jpeg",657.5,620.5,1222.08,"framenr_265_framevid_June09_01",195
37,"Batch31:framenr_265_framevid_June12_02.jpeg",1118.5,498.5,1555.088,"framenr_265_framevid_June12_02",247
38,"Batch31:framenr_265_framevid_June16_02.jpeg",1014,509,1174.956,"framenr_265_framevid_June16_02",187
