"radius,""x"",""y"",""frame_number"",""videofile"",""normalization_value"",""norm_radius"""
"148.013849043885,""826.46428980259"",""637.917933296184"",""257"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.79118025324427"
"148.270660118174,""826.521767657564"",""637.734548586878"",""258"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.79428803625277"
"148.115756728794,""827.182968398626"",""638.871712933082"",""259"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.79241348266194"
"148.049596247632,""827.934007112785"",""637.804113722461"",""260"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.79161284577446"
"148.735301465566,""828.128851302282"",""638.647870814093"",""261"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.79991086419533"
"149.531605889459,""827.944175004216"",""639.523002863978"",""262"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.80954729192734"
"150.117332726563,""828.14387017855"",""639.255910395128"",""263"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.8166354282821"
"151.136903181549,""827.728112243718"",""639.064249255236"",""264"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.82897369579935"
"151.868903051679,""828.980277342715"",""635.553408365525"",""265"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.83783194603218"
"151.718113768053,""829.930966151732"",""634.385305846556"",""266"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.83600717903249"
"157.591799376062,""824.000757649084"",""637.854459407728"",""267"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.9070872147372"
"160.291206725491,""820.881033171141"",""641.760964899987"",""268"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.93975392242025"
"160.584379686778,""820.264334407895"",""643.857410277932"",""269"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.9433017365095"
"166.968232611211,""823.126099028029"",""648.575475114409"",""270"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.02055552979793"
"164.741723123375,""811.767045304418"",""653.441307332812"",""271"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.99361156574298"
"165.979145028654,""801.078783713468"",""661.472188381718"",""272"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.00858614883764"
"167.166029673824,""790.786097866041"",""663.869648671312"",""273"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.02294915846842"
"169.765405343854,""779.148877506201"",""671.45499314633"",""274"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.0544053390961"
"172.40800245284,""770.23663790959"",""676.895778161943"",""275"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.08638456123964"
"170.04882764227,""761.434258358928"",""680.991927810775"",""276"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.05783515615397"
"172.661001128253,""754.711061993046"",""683.340163614272"",""277"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.08944620874374"
"171.567642103816,""754.189462645027"",""685.78740912525"",""278"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.07621499350997"
"171.311753656668,""756.615979517969"",""688.416635859938"",""279"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.0731183756156"
"174.008376857103,""769.407114893178"",""691.798441001612"",""280"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.1057513910953"
"169.931358486186,""764.623636045915"",""696.326832915433"",""281"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.05641361057494"
"170.134720602553,""763.324235059979"",""700.685714555291"",""282"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.05887458439224"
"169.398898291293,""762.021538428653"",""706.223132925951"",""283"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.04997007712931"
"168.430671568399,""760.452291918568"",""711.638931740541"",""284"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.03825314254573"
"168.776291053524,""757.580899479414"",""715.795280074664"",""285"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.04243563493338"
"168.547105600278,""756.722549273751"",""721.741176377532"",""286"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.03966216163451"
"168.397161454564,""755.863349355025"",""723.587124397995"",""287"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.03784762201793"
"168.174389769273,""756.989943757327"",""724.273017566055"",""288"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.03515176452721"
"168.031432385795,""757.642344559313"",""724.282806578307"",""289"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.03342177477291"
"167.34908403761,""759.40495575783"",""724.079528378241"",""290"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.02516437929946"
"168.135031642318,""760.286948772508"",""724.763288220353"",""291"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.03467547463771"
"167.920143302505,""761.657877223071"",""725.190752132896"",""292"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.03207501695478"
"167.830093714163,""762.164513638687"",""724.889823548466"",""293"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.03098528754437"
"167.356708399566,""763.000753772041"",""725.454213185157"",""294"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.02525664503451"
"167.625562387613,""763.794886396162"",""725.840172649844"",""295"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.02851016460383"
"167.851272284648,""762.541216195919"",""726.864078530825"",""296"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.03124157867855"
"168.424205195267,""760.518579360261"",""726.987615225527"",""297"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.03817489013936"
"167.297430654546,""759.573659802142"",""731.78001714905"",""298"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.02453929914409"
"167.356241013798,""758.16429897691"",""735.494526784651"",""299"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.02525098899513"
"167.878448575683,""756.518614323984"",""736.352500689743"",""300"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.03157045084945"
"169.572211532281,""755.776459300064"",""735.387575727979"",""301"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.05206741637755"
"169.218842292614,""755.998990942106"",""733.119890508801"",""302"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.04779114082439"
"168.794872774295,""756.532122630819"",""731.799628912451"",""303"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.04266050045462"
"169.340635394196,""757.431923029232"",""728.70923721807"",""304"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.04926501235698"
"169.598750921156,""758.271408404225"",""726.977087529365"",""305"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.05238858111716"
"170.011029424238,""758.785716668885"",""726.275269522283"",""306"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.05737774340385"
"169.941163205741,""759.38882699464"",""724.86476570969"",""307"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.05653226176987"
"170.676740541326,""761.922816570041"",""724.092851972686"",""308"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.06543380447513"
"171.120102080585,""764.503725873929"",""724.465576783845"",""309"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.07079911616251"
"170.633970330273,""767.684924335775"",""724.024307326284"",""310"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.06491622346525"
"170.717215707851,""770.488802398221"",""722.377174418721"",""311"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.0659236121485"
"171.257681324974,""771.884177687867"",""720.408131642697"",""312"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.07246402270603"
"171.173138366282,""774.304358216213"",""719.127118753789"",""313"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.07144093142682"
"171.544583401559,""775.693949466047"",""716.884010010262"",""314"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.07593595007981"
"171.758472142375,""777.163908325427"",""715.290356842677"",""315"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.07852431117856"
"172.002895719594,""778.708031018307"",""714.496730590574"",""316"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.08148218767302"
"171.89700214987,""780.778998572311"",""713.070529133839"",""317"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.08020072332181"
"172.13146080343,""783.764782745079"",""710.933442119377"",""318"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.08303800992149"
"171.981656214769,""785.960035397333"",""710.395625589964"",""319"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.08122515914578"
"172.096355916079,""787.51993094042"",""707.300931616469"",""320"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.08261319034264"
"171.445620778814,""786.941266073316"",""703.399006950541"",""321"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.07473836014607"
"171.388857184646,""786.727014839148"",""700.746643186451"",""322"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.07405143909352"
"171.073557580617,""788.119582730313"",""700.55071972832"",""323"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.07023586083351"
"171.913315033336,""790.689611497376"",""697.707801212985"",""324"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.08039813265159"
"170.749483587278,""791.092440495623"",""690.887535786697"",""325"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.066314099855"
"170.603208432498,""794.494143955373"",""684.638770012467"",""326"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.06454396030066"
"171.175897663398,""802.209195693195"",""683.417526954887"",""327"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.07147432288673"
"170.328518412381,""807.360231140386"",""679.316671180653"",""328"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.06121981635755"
"170.441968239789,""811.688626140234"",""668.949090685072"",""329"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.06259272228425"
"169.047960202714,""814.410274150693"",""659.136164450563"",""330"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.04572322199761"
"169.635967734488,""819.841046104532"",""655.320463876121"",""331"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.05283895803499"
"171.46144946437,""826.953799194001"",""653.553385646422"",""332"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.0749299099854"
"169.382711391022,""835.53848512837"",""645.553541331479"",""333"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.04977419237721"
"167.497303789579,""840.926705665151"",""633.716869827208"",""334"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.02695805127396"
"168.416226183456,""836.160714095057"",""625.810435395343"",""335"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.03807833263147"
"168.420956744375,""836.673468534747"",""623.605036104283"",""336"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.03813557921589"
"172.412013320646,""838.024782817748"",""632.113163234736"",""337"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.08643309850328"
"173.160963973218,""839.477884299785"",""636.348149976999"",""338"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.09549647756008"
"170.561096374186,""837.999709647064"",""634.707189467091"",""339"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.06403434388464"
"166.257855343767,""834.847756243774"",""628.73592622057"",""340"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.01195894412693"
"165.461847261182,""831.714026383533"",""620.090088490616"",""341"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.00232610255056"
"166.764929997085,""830.790521430974"",""628.993359332808"",""342"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.01809527604324"
"172.01080423661,""839.537096708391"",""649.387630359708"",""343"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.0815778920926"
"174.352832528612,""846.05868802657"",""659.78015139284"",""344"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.10991979966592"
"175.237746041241,""840.042415082843"",""653.505147234304"",""345"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.12062852469326"
"166.889812500641,""839.489121751018"",""649.531973617739"",""346"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.01960653377885"
"164.026842396143,""833.437392392556"",""654.153646827458"",""347"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.98496048173757"
"164.936127795801,""836.80429500519"",""654.667240337802"",""348"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.99596414161772"
"169.59972499294,""839.504418327757"",""673.638295667598"",""349"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.05240036878538"
"172.841332526768,""846.397771999698"",""680.607012284949"",""350"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.09162847778239"
"173.444614161573,""845.62400347076"",""670.270909906423"",""351"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.09892905241367"
"171.451933541891,""840.77274468274"",""661.314632315059"",""352"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.07481475365005"
"165.550410679977,""836.188520394835"",""660.243462644861"",""353"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.00339784717398"
"164.719815824495,""835.320254510696"",""660.105176466591"",""354"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.99334645594812"
"167.994721980494,""840.628357304049"",""666.471123329895"",""355"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.0329775261199"
"171.026491582388,""847.341858531496"",""684.793030363346"",""356"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.06966629462621"
"173.708250100566,""853.986781147971"",""687.853520042307"",""357"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.10211942609167"
"175.144430888966,""852.008755613322"",""672.647400472743"",""358"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.11949927726701"
"172.790871431037,""847.709478546099"",""657.597916550615"",""359"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.09101782601694"
"167.599943597728,""843.405886352224"",""647.512247354246"",""360"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.02820014043481"
"165.789736308558,""841.547953118504"",""642.374860652578"",""361"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.00629403116473"
"168.51410765955,""846.21021110765"",""646.608392958811"",""362"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.03926283913725"
"169.59445575252,""854.849832888373"",""663.588162782491"",""363"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.05233660340497"
"171.937722117579,""860.946184116459"",""671.290820566655"",""364"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.08069349344126"
"173.705397613587,""867.433271578074"",""661.754702388886"",""365"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.10208490690051"
"173.829575614602,""866.855269021001"",""648.741535203181"",""366"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.10358763914309"
"171.112100747836,""865.805274389099"",""638.590527633703"",""367"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.0707022885392"
"167.635671161527,""862.373724362936"",""633.138467717648"",""368"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.0286324952934"
"167.033669894543,""860.357774728983"",""635.777546436999"",""369"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.02134741495251"
"170.033260149972,""856.868233803917"",""642.538827653409"",""370"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.05764676712837"
"171.246404404501,""859.550250693852"",""657.520908651027"",""371"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.0723275557646"
"174.114136172036,""862.695149196959"",""665.039477590136"",""372"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.10703123077063"
"175.992918332181,""866.833729034577"",""658.221614000719"",""373"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.12976719451414"
"173.835400126404,""867.689437383535"",""649.353091814695"",""374"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.10365812410508"
"172.545804890782,""862.048294794211"",""639.974822736617"",""375"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.08805216874587"
"167.838158758358,""857.109566479358"",""642.345387475363"",""376"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.03108288616773"
"166.458654151169,""851.29929482439"",""651.360116151237"",""377"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.01438889822256"
"167.915536424554,""856.863260719231"",""666.332071056505"",""378"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.03201926711199"
"169.6056860393,""868.453981416276"",""678.017975092111"",""379"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.05247250601171"
"169.216456533313,""883.902031912929"",""691.172000800055"",""380"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.04776226970877"
"167.715877804737,""895.50200058433"",""699.257869299562"",""381"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.02960311092447"
"165.754710383049,""902.845347843225"",""700.506705012641"",""382"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.00587016713762"
"165.377353009799,""906.186886852064"",""705.163640169036"",""383"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.00130360069977"
"164.45212309917,""907.267612867587"",""707.593312515568"",""384"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.99010698932634"
"166.189062144773,""901.616966036797"",""712.846102280811"",""385"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.01112644757076"
"166.36194891207,""898.792306760368"",""717.654856854348"",""386"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.01321862587454"
"164.702316818645,""895.21427092643"",""721.465759627495"",""387"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.99313469283317"
"166.852595811498,""894.234620009226"",""722.565708202823"",""388"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.01915615836389"
"164.248941908578,""895.303346491649"",""721.443534215834"",""389"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.98764820497089"
"165.291507382792,""898.386058417551"",""723.510675764576"",""390"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,2.00026474526215"
"163.071600541067,""901.536650832862"",""725.599135683771"",""391"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.97340068271243"
"162.338093223232,""897.871413024921"",""720.470534241456"",""392"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.96452419019634"
"163.059676719795,""900.339534263317"",""721.600742352295"",""393"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.9732563873418"
"160.586365209748,""896.57125688004"",""717.036489025426"",""394"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.94332576419042"
"162.11526703472,""897.598969196626"",""716.765022229642"",""395"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.96182767313833"
"157.855726696989,""896.579144295661"",""713.450986969193"",""396"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.91028111455529"
"156.577239681868,""896.424504692779"",""710.502226087724"",""397"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.89480958462545"
"155.822765867158,""898.736858590919"",""711.153309373201"",""398"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.88567936737059"
"153.763918921963,""901.444728461953"",""707.819661737226"",""399"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.86076436099445"
"151.328439594053,""904.926699897022"",""703.673931775226"",""400"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.83129156160766"
"147.040130884261,""905.99956899426"",""696.471206243173"",""401"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.77939686438566"
"144.872767104067,""907.549640156944"",""688.089992736108"",""402"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.75316864837913"
"145.52609356885,""909.732781821313"",""679.41076350945"",""403"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.76107483736213"
"147.270660105356,""912.17946976178"",""672.442000902957"",""404"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.78218659920634"
"149.394818347053,""914.181078209535"",""665.21984791009"",""405"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.80789196611539"
"152.489329794432,""918.204590293874"",""660.865104450011"",""406"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.84534000110528"
"155.309749303863,""921.904927942611"",""655.908177622451"",""407"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.87947112980568"
"157.023771297718,""922.678388705237"",""651.061917801537"",""408"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.90021325879463"
"159.726056485785,""921.742543726583"",""645.964485997289"",""409"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.93291479246034"
"163.204199450635,""919.220753988299"",""643.49027590879"",""410"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.97500532004842"
"163.060100845274,""918.715645779962"",""641.859704149258"",""411"",""example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv"",82.6348151035024,1.97326151986952"
