"","radius","frame","videofile","normalization_value","norm_radius"
"75","94.9860786878161","75","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.14946803679349
"76","94.4502140468295","76","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.14298330465831
"77","94.6694124649656","77","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.14563592048206
"78","91.8534038234475","78","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.11155816962135
"79","94.3982644892973","79","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.1423546403663
"80","93.1242701558419","80","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.12693747834011
"81","94.9479362936567","81","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.14900645901769
"82","93.9365521417659","82","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.13676725753071
"83","95.8623386396907","83","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.16007204130148
"84","92.7759497050594","84","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.12272230038701
"85","94.8336624579612","85","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.14762358140669
"86","94.7931134863769","86","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.14713288058606
"87","92.9540189637205","87","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.12487719428298
"88","93.3042044533809","88","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.12911494188636
"89","95.0366701439979","89","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.15008026610772
"90","94.8742988055997","90","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.14811533960313
"91","93.8881246802868","91","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.13618121566182
"92","93.614885145422","92","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.13287462467444
"93","93.7706180766094","93","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.1347592169131
"94","93.2831727099643","94","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.12886042757069
"95","94.4888588890673","95","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.14345096277782
"96","92.8242234457739","96","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.12330648201377
"97","92.0286411416028","97","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.113678792968
"98","92.9813577330918","98","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.12520803267521
"99","97.0661025301849","99","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.17463931405434
"100","95.5114406750786","100","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.15582567172744
"101","94.6647063326946","101","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.14557896951938
"102","98.0202503311644","102","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.18618587345287
"103","93.8442630382333","103","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.13565042676856
"104","128.581446405376","104","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.55602025906785
"105","98.7231220949124","105","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.19469163174455
"106","93.5810194789832","106","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.13246480144925
"107","98.2733817802513","107","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.1892491277092
"108","98.9104893325794","108","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.19695904454668
"109","84.8414995837391","109","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.02670405297661
"110","94.6852567658747","110","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.1458276592896
"111","119.941090671044","111","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.45145953943038
"112","103.487679179384","112","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.25234961861732
"113","90.4331842450994","113","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.09437147202217
"114",NA,"114","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,NA
"115","101.052453200441","115","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.22287988511707
"116","106.793084599249","116","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.29234977370601
"117","103.359303958785","117","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.25079609398683
"118",NA,"118","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,NA
"119",NA,"119","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,NA
"120","144.347654128852","120","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.74681402684876
"121","111.592177389695","121","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.35042569224512
"122","105.429451550297","122","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.27584785442121
"123","97.3890667295822","123","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.17854764493149
"124","98.3901946408732","124","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.19066273117011
"125","99.1344127027339","125","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.19966883907909
"126","105.560582424217","126","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.27743472641646
"127","105.339217646197","127","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.27475589452529
"128","104.980817008777","128","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.27041873182975
"129","104.043314411425","129","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.25907360331245
"130","116.484552641031","130","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.40963046259777
"131","123.709664934942","131","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.49706470305515
"132","122.290405169626","132","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.4798896205728
"133","116.800194619381","133","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.41345018407902
"134","118.250448572506","134","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.43100034076913
"135","125.551852056904","135","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.51935781425355
"136","162.437396594894","136","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.9657259036816
"137","125.211456394205","137","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.51523853762333
"138","119.468709650443","138","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.44574305032092
"139","119.409764135271","139","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.44502972488904
"140","118.670936400786","140","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.43608884768662
"141","126.316521244402","141","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.52861141016879
"142","119.340533423427","142","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.44419193379872
"143","119.89955321512","143","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.45095687652889
"144","120.84742419917","144","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.46242747742347
"145","121.196204082456","145","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.46664821517002
"146","121.640291932008","146","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.47202231625557
"147","120.914818980004","147","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.46324305111054
"148","119.958220122955","148","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.45166683041166
"149","121.900185319905","149","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.47516739968767
"150","122.610709502007","150","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.48376576323713
"151","117.930936952124","151","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.42713379105904
"152","116.33454795923","152","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.40781519040755
"153","119.085648202447","153","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.44110745638251
"154","117.468285479187","154","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.42153504345662
"155","104.369257503007","155","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.26301798306539
"156","108.467680449069","156","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.31261478970105
"157","105.702742470384","157","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.27915506724361
"158","107.340416002529","158","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.29897327014143
"159","107.126757744961","159","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.29638769822116
"160","107.134588369653","160","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.29648246003169
"161","106.578387044821","161","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.28975162480038
"162","108.716972539763","162","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.31563158220409
"163","107.788137633603","163","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.30439134520475
"164","107.348205082011","164","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.29906752919522
"165","108.889058388858","165","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.3177140682468
"166","108.371315758932","166","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.31144863848481
"167","106.720340082119","167","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.29146946052277
"168","107.296094783373","168","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.29843691970487
"169","108.820716552487","169","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.31688703382692
"170","108.453471276025","170","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.31244283829018
"171","111.001910469705","171","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.34328261436384
"172","97.9583435974624","172","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.18543671302183
"173","115.061807315205","173","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.39241319982488
"174","103.454977201717","174","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.25195387769836
"175","107.625975716186","175","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.30242895299495
"176",NA,"176","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,NA
"177","99.3801223923876","177","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.20264227938202
"178","95.3781145803189","178","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.15421223440574
"179","129.666780793874","179","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.56915436467623
"180","95.7999032622017","180","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.15931648352102
"181","91.8354816311871","181","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.11134128534275
"182","109.382705266964","182","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.32368790478879
"183","116.732150271543","183","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.41262674969785
"184","97.0763748375802","184","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.17476362373401
"185","105.432324927321","185","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.27588262641193
"186","93.6168381349652","186","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.13289825865415
"187","101.436116203089","187","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.22752275873114
"188","99.804558368905","188","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.20777856456624
"189","113.302935205164","189","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.37112831998533
"190","129.996171363907","190","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.57314046387208
"191","116.79765421585","191","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.41341944154601
"192","155.096704121276","192","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.8768929769736
"193","159.742968831136","193","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.93311945614029
"194","138.690011062955","194","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.67834841633326
"195","146.19241418402","195","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.76913827423599
"196","139.958321290488","196","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.69369679251035
"197","142.084187235667","197","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.71942282508532
"198","145.420795293353","198","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.75980057692644
"199","149.393966105691","199","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.80788165277034
"200","156.527111757328","200","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.89420296471013
"201","160.288936713907","201","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.93972645201832
"202","162.858042178094","202","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.9708163196603
"203","163.642930411772","203","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.98031459508689
"204","163.250678223602","204","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,1.97556777998627
"205","167.155181129105","205","example8DLC_resnet101_Deep_AirSacTrackingV1Jan1shuffle1_500000.csv",82.6348151035024,2.02281787548914
