,frame,x,y,r,namefr,sample_rate
1023,1024,736,396,185,framenr_1024_framevid_example8,50.0
1024,1025,886,232,64,framenr_1025_framevid_example8,50.0
1025,1026,328,342,138,framenr_1026_framevid_example8,50.0
1026,1027,344,356,150,framenr_1027_framevid_example8,50.0
1027,1028,1080,218,110,framenr_1028_framevid_example8,50.0
1028,1029,366,342,135,framenr_1029_framevid_example8,50.0
1029,1030,388,340,104,framenr_1030_framevid_example8,50.0
1030,1031,400,314,125,framenr_1031_framevid_example8,50.0
1031,1032,402,328,146,framenr_1032_framevid_example8,50.0
1032,1033,418,328,148,framenr_1033_framevid_example8,50.0
1033,1034,440,554,141,framenr_1034_framevid_example8,50.0
1034,1035,462,302,124,framenr_1035_framevid_example8,50.0
1035,1036,454,368,179,framenr_1036_framevid_example8,50.0
1036,1037,588,656,234,framenr_1037_framevid_example8,50.0
1037,1038,482,564,140,framenr_1038_framevid_example8,50.0
1038,1039,488,564,122,framenr_1039_framevid_example8,50.0
1039,1040,500,560,126,framenr_1040_framevid_example8,50.0
1040,1041,500,560,120,framenr_1041_framevid_example8,50.0
1041,1042,634,652,232,framenr_1042_framevid_example8,50.0
1042,1043,522,548,133,framenr_1043_framevid_example8,50.0
1043,1044,508,572,117,framenr_1044_framevid_example8,50.0
1044,1045,532,560,137,framenr_1045_framevid_example8,50.0
1045,1046,540,550,144,framenr_1046_framevid_example8,50.0
1046,1047,542,552,125,framenr_1047_framevid_example8,50.0
1047,1048,586,508,185,framenr_1048_framevid_example8,50.0
1048,1049,644,478,245,framenr_1049_framevid_example8,50.0
1049,1050,610,514,200,framenr_1050_framevid_example8,50.0
1050,1051,634,506,223,framenr_1051_framevid_example8,50.0
1051,1052,610,530,187,framenr_1052_framevid_example8,50.0
1052,1053,572,570,150,framenr_1053_framevid_example8,50.0
1053,1054,590,566,149,framenr_1054_framevid_example8,50.0
1054,1055,782,438,201,framenr_1055_framevid_example8,50.0
1055,1056,750,664,158,framenr_1056_framevid_example8,50.0
1056,1057,628,544,177,framenr_1057_framevid_example8,50.0
1057,1058,634,542,177,framenr_1058_framevid_example8,50.0
1058,1059,742,656,171,framenr_1059_framevid_example8,50.0
1059,1060,746,654,168,framenr_1060_framevid_example8,50.0
1060,1061,648,552,185,framenr_1061_framevid_example8,50.0
1061,1062,744,660,167,framenr_1062_framevid_example8,50.0
1062,1063,750,660,162,framenr_1063_framevid_example8,50.0
1063,1064,614,578,128,framenr_1064_framevid_example8,50.0
1064,1065,626,576,134,framenr_1065_framevid_example8,50.0
1065,1066,928,638,143,framenr_1066_framevid_example8,50.0
1066,1067,680,522,86,framenr_1067_framevid_example8,50.0
1067,1068,650,554,124,framenr_1068_framevid_example8,50.0
1068,1069,724,514,121,framenr_1069_framevid_example8,50.0
1069,1070,738,496,140,framenr_1070_framevid_example8,50.0
1070,1071,792,682,123,framenr_1071_framevid_example8,50.0
1071,1072,792,436,204,framenr_1072_framevid_example8,50.0
1072,1073,720,530,76,framenr_1073_framevid_example8,50.0
1073,1074,802,678,119,framenr_1074_framevid_example8,50.0
1074,1075,814,716,85,framenr_1075_framevid_example8,50.0
1075,1076,648,562,117,framenr_1076_framevid_example8,50.0
1076,1077,894,836,240,framenr_1077_framevid_example8,50.0
1077,1078,642,544,151,framenr_1078_framevid_example8,50.0
1078,1079,890,820,232,framenr_1079_framevid_example8,50.0
1079,1080,648,540,141,framenr_1080_framevid_example8,50.0
1080,1081,658,526,162,framenr_1081_framevid_example8,50.0
1081,1082,654,524,163,framenr_1082_framevid_example8,50.0
1082,1083,638,534,147,framenr_1083_framevid_example8,50.0
1083,1084,634,534,149,framenr_1084_framevid_example8,50.0
1084,1085,636,532,154,framenr_1085_framevid_example8,50.0
1085,1086,658,518,181,framenr_1086_framevid_example8,50.0
1086,1087,626,540,158,framenr_1087_framevid_example8,50.0
1087,1088,642,516,175,framenr_1088_framevid_example8,50.0
1088,1089,628,530,160,framenr_1089_framevid_example8,50.0
1089,1090,614,540,159,framenr_1090_framevid_example8,50.0
1090,1091,644,512,183,framenr_1091_framevid_example8,50.0
1091,1092,636,512,178,framenr_1092_framevid_example8,50.0
1092,1093,628,524,180,framenr_1093_framevid_example8,50.0
1093,1094,636,512,180,framenr_1094_framevid_example8,50.0
1094,1095,638,514,180,framenr_1095_framevid_example8,50.0
1095,1096,638,512,181,framenr_1096_framevid_example8,50.0
1096,1097,638,514,182,framenr_1097_framevid_example8,50.0
1097,1098,636,516,180,framenr_1098_framevid_example8,50.0
1098,1099,616,540,164,framenr_1099_framevid_example8,50.0
1099,1100,642,516,187,framenr_1100_framevid_example8,50.0
1100,1101,638,516,184,framenr_1101_framevid_example8,50.0
1101,1102,634,518,180,framenr_1102_framevid_example8,50.0
1102,1103,624,530,181,framenr_1103_framevid_example8,50.0
1103,1104,626,516,177,framenr_1104_framevid_example8,50.0
1104,1105,634,518,182,framenr_1105_framevid_example8,50.0
1105,1106,630,518,180,framenr_1106_framevid_example8,50.0
1106,1107,630,518,181,framenr_1107_framevid_example8,50.0
1107,1108,630,518,180,framenr_1108_framevid_example8,50.0
1108,1109,628,516,179,framenr_1109_framevid_example8,50.0
1109,1110,630,516,180,framenr_1110_framevid_example8,50.0
1110,1111,630,514,182,framenr_1111_framevid_example8,50.0
1111,1112,620,522,169,framenr_1112_framevid_example8,50.0
1112,1113,610,528,160,framenr_1113_framevid_example8,50.0
1113,1114,620,516,176,framenr_1114_framevid_example8,50.0
1114,1115,628,514,184,framenr_1115_framevid_example8,50.0
1115,1116,624,516,182,framenr_1116_framevid_example8,50.0
1116,1117,616,514,176,framenr_1117_framevid_example8,50.0
1117,1118,602,528,174,framenr_1118_framevid_example8,50.0
1118,1119,600,524,164,framenr_1119_framevid_example8,50.0
1119,1120,604,516,174,framenr_1120_framevid_example8,50.0
1120,1121,602,514,174,framenr_1121_framevid_example8,50.0
1121,1122,604,514,177,framenr_1122_framevid_example8,50.0
1122,1123,580,532,161,framenr_1123_framevid_example8,50.0
1123,1124,600,512,175,framenr_1124_framevid_example8,50.0
1124,1125,586,520,160,framenr_1125_framevid_example8,50.0
1125,1126,584,526,166,framenr_1126_framevid_example8,50.0
1126,1127,594,510,170,framenr_1127_framevid_example8,50.0
1127,1128,622,486,207,framenr_1128_framevid_example8,50.0
1128,1129,570,532,151,framenr_1129_framevid_example8,50.0
1129,1130,586,510,163,framenr_1130_framevid_example8,50.0
1130,1131,594,508,171,framenr_1131_framevid_example8,50.0
1131,1132,590,510,167,framenr_1132_framevid_example8,50.0
1132,1133,590,510,166,framenr_1133_framevid_example8,50.0
1133,1134,590,518,176,framenr_1134_framevid_example8,50.0
1134,1135,584,514,159,framenr_1135_framevid_example8,50.0
1135,1136,584,516,158,framenr_1136_framevid_example8,50.0
1136,1137,586,510,164,framenr_1137_framevid_example8,50.0
1137,1138,582,516,157,framenr_1138_framevid_example8,50.0
1138,1139,586,508,166,framenr_1139_framevid_example8,50.0
1139,1140,574,522,148,framenr_1140_framevid_example8,50.0
1140,1141,574,518,152,framenr_1141_framevid_example8,50.0
1141,1142,600,512,178,framenr_1142_framevid_example8,50.0
1142,1143,574,520,151,framenr_1143_framevid_example8,50.0
1143,1144,594,510,172,framenr_1144_framevid_example8,50.0
1144,1145,568,522,144,framenr_1145_framevid_example8,50.0
1145,1146,568,522,145,framenr_1146_framevid_example8,50.0
1146,1147,584,508,166,framenr_1147_framevid_example8,50.0
1147,1148,566,522,144,framenr_1148_framevid_example8,50.0
1148,1149,580,510,163,framenr_1149_framevid_example8,50.0
1149,1150,570,504,161,framenr_1150_framevid_example8,50.0
1150,1151,596,508,176,framenr_1151_framevid_example8,50.0
1151,1152,556,520,150,framenr_1152_framevid_example8,50.0
1152,1153,566,516,145,framenr_1153_framevid_example8,50.0
1153,1154,574,510,155,framenr_1154_framevid_example8,50.0
1154,1155,570,514,149,framenr_1155_framevid_example8,50.0
1155,1156,564,516,146,framenr_1156_framevid_example8,50.0
1156,1157,584,502,170,framenr_1157_framevid_example8,50.0
1157,1158,568,512,151,framenr_1158_framevid_example8,50.0
1158,1159,566,512,152,framenr_1159_framevid_example8,50.0
1159,1160,548,520,150,framenr_1160_framevid_example8,50.0
1160,1161,560,512,151,framenr_1161_framevid_example8,50.0
1161,1162,558,512,151,framenr_1162_framevid_example8,50.0
1162,1163,558,514,155,framenr_1163_framevid_example8,50.0
1163,1164,556,514,157,framenr_1164_framevid_example8,50.0
1164,1165,560,516,166,framenr_1165_framevid_example8,50.0
1165,1166,574,506,189,framenr_1166_framevid_example8,50.0
1166,1167,550,524,170,framenr_1167_framevid_example8,50.0
1167,1168,526,548,162,framenr_1168_framevid_example8,50.0
1168,1169,550,526,190,framenr_1169_framevid_example8,50.0
1169,1170,504,558,158,framenr_1170_framevid_example8,50.0
1170,1171,492,560,156,framenr_1171_framevid_example8,50.0
1171,1172,490,560,161,framenr_1172_framevid_example8,50.0
1172,1173,478,560,155,framenr_1173_framevid_example8,50.0
1173,1174,486,544,159,framenr_1174_framevid_example8,50.0
1174,1175,466,550,158,framenr_1175_framevid_example8,50.0
1175,1176,482,530,171,framenr_1176_framevid_example8,50.0
1176,1177,456,548,157,framenr_1177_framevid_example8,50.0
1177,1178,460,532,177,framenr_1178_framevid_example8,50.0
1178,1179,470,512,190,framenr_1179_framevid_example8,50.0
1179,1180,464,516,185,framenr_1180_framevid_example8,50.0
1180,1181,468,512,190,framenr_1181_framevid_example8,50.0
1181,1182,448,534,171,framenr_1182_framevid_example8,50.0
1182,1183,444,518,175,framenr_1183_framevid_example8,50.0
1183,1184,426,516,188,framenr_1184_framevid_example8,50.0
1184,1185,426,474,195,framenr_1185_framevid_example8,50.0
1185,1186,412,472,171,framenr_1186_framevid_example8,50.0
1186,1187,412,466,170,framenr_1187_framevid_example8,50.0
1187,1188,418,460,169,framenr_1188_framevid_example8,50.0
1188,1189,370,464,205,framenr_1189_framevid_example8,50.0
1189,1190,422,388,194,framenr_1190_framevid_example8,50.0
1190,1191,392,400,175,framenr_1191_framevid_example8,50.0
1191,1192,428,366,208,framenr_1192_framevid_example8,50.0
1192,1193,406,414,175,framenr_1193_framevid_example8,50.0
1193,1194,402,428,164,framenr_1194_framevid_example8,50.0
1194,1195,396,412,176,framenr_1195_framevid_example8,50.0
